	shrinking	probability	kernel	gamma	degree	decision_function_shape	coef0	break_ties	C	accuracy	average_precision	f1	precision	recall	roc_auc
8380	False	False	sigmoid	scale	4	ovr	0.1	True	0.001	0.7586862720455783	0.6872584839725425	0.0	0.0	0.0	0.8357113504817528
8381	True	False	rbf	scale	3	ovr	5.0	False	0.05	0.7586862720455783	0.7230441609410447	0.0	0.0	0.0	0.8442980922237571
8382	True	False	linear	scale	5	ovo	0.001	False	5.0	0.8545808721880105	0.7535855047574893	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8605150646125868
8383	False	False	poly	scale	3	ovo	0.1	True	0.005						
8384	True	True	rbf	auto	1	ovo	10.0	True	0.005						
8385	False	False	rbf	scale	1	ovr	0.001	False	0.01	0.7586862720455783	0.7225329025708092	0.0	0.0	0.0	0.8442810428943641
8386	False	True	rbf	scale	3	ovr	10.0	True	0.005	0.7586862720455783	0.7216685824409899	0.0	0.0	0.0	0.8440725164810186
8387	True	True	linear	auto	1	ovo	10.0	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
8388	False	True	linear	scale	1	ovo	0.1	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
8389	False	True	rbf	auto	2	ovr	0.0	False	0.1	0.7586862720455783	0.7290100985529049	0.0	0.0	0.0	0.849033434172102
8390	False	True	rbf	auto	3	ovr	10.0	False	0.005	0.7586862720455783	0.7277653856512537	0.0	0.0	0.0	0.8469298092223758
8391	False	True	rbf	auto	5	ovo	10.0	True	10.0						
8392	False	True	linear	scale	3	ovr	5.0	True	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8393	True	True	poly	auto	1	ovo	0.001	False	10.0	0.8545808721880105	0.7513185342294398	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.862557486841415
8394	False	False	linear	auto	4	ovr	1.0	False	1.0	0.8545808721880105	0.761221503487647	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8617976987776943
8395	False	False	rbf	auto	5	ovr	1.0	False	0.1	0.7586862720455783	0.7290100985529049	0.0	0.0	0.0	0.849033434172102
8396	False	True	sigmoid	scale	2	ovo	0.1	True	0.01						
8397	True	True	rbf	scale	5	ovr	0.01	False	0.05	0.7586862720455783	0.7230441609410447	0.0	0.0	0.0	0.8442980922237571
8398	True	True	sigmoid	scale	5	ovo	0.001	True	0.001						
8399	True	False	sigmoid	auto	3	ovo	0.0	False	0.5	0.8582296510410121	0.7006899784337554	0.5811003819818356	0.7731763068972372	0.5095791001451379	0.8526881109343034
8400	True	False	linear	scale	3	ovr	0.0	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8401	True	False	linear	scale	5	ovr	0.1	False	5.0	0.8545808721880105	0.7535855047574893	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8605150646125868
8402	False	True	poly	auto	5	ovr	10.0	False	1.0	0.7824012399983242	0.5758329807724176	0.5728852675107619	0.5436232996284605	0.6163280116110305	0.7734638117054575
8403	True	False	sigmoid	scale	3	ovr	1.0	False	0.005	0.7586862720455783	0.6050854608979345	0.0	0.0	0.0	0.8260435063913126
8404	False	True	rbf	scale	5	ovr	0.0	False	0.01	0.7586862720455783	0.7225329025708092	0.0	0.0	0.0	0.8442810428943641
8405	False	False	linear	auto	3	ovo	1.0	False	1.0	0.8545808721880105	0.761221503487647	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8617976987776943
8406	True	True	linear	auto	3	ovo	0.001	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8407	False	False	sigmoid	auto	1	ovo	0.001	False	0.5	0.8582296510410121	0.7006967907125702	0.5811003819818356	0.7731763068972372	0.5095791001451379	0.8526422088936296
8408	False	True	sigmoid	scale	4	ovr	10.0	True	0.005	0.7586862720455783	0.6813329048970238	0.0	0.0	0.0	0.8336868519069018
8409	True	True	linear	auto	5	ovo	10.0	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
8410	False	False	poly	scale	5	ovo	0.0	False	0.01	0.7577688408529177	0.5160778726708585	0.0	0.0	0.0	0.76073539440782
8411	True	True	sigmoid	scale	3	ovo	1.0	False	0.5	0.7677642327510369	0.5204432726292973	0.3658084939567809	0.527878787878788	0.2833091436865022	0.7937874866665501
8412	True	True	rbf	auto	2	ovr	0.01	True	0.05	0.7586862720455783	0.7292549238851174	0.0	0.0	0.0	0.8490557294490007
8413	True	False	poly	auto	2	ovr	5.0	False	0.1	0.8545808721880105	0.7593745778306394	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8591296973088289
8414	True	False	rbf	auto	5	ovr	0.1	False	0.5	0.8554941141971429	0.7315976178691226	0.558527531767424	0.8811819964711018	0.48686502177068214	0.8490356199835627
8415	False	False	poly	scale	1	ovr	1.0	False	1.0	0.8545808721880105	0.7517772198468774	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8604879605504749
8416	True	False	poly	scale	3	ovr	0.0	False	0.05	0.7586862720455783	0.6613376425657316	0.0	0.0	0.0	0.8135655830870652
8417	True	True	sigmoid	scale	5	ovr	10.0	False	0.01	0.7586862720455783	0.6813329048970238	0.0	0.0	0.0	0.8336868519069018
8418	False	False	rbf	scale	5	ovr	1.0	False	0.5	0.8564073562062754	0.7214877428722744	0.5600369657296881	0.8842298919718274	0.48686502177068214	0.8411409061499991
8419	False	False	linear	scale	1	ovr	0.0	False	5.0	0.8545808721880105	0.7559843968032732	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8610125553010299
8420	False	False	linear	scale	3	ovo	0.001	False	5.0	0.8545808721880105	0.7559843968032732	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8610125553010299
8421	True	True	sigmoid	scale	1	ovo	10.0	True	0.001						
8422	True	True	poly	auto	5	ovr	5.0	True	0.001	0.8573205982154078	0.7457383402163706	0.5703575684982483	0.8737938596491228	0.5095065312046445	0.8463929739276409
8423	False	True	poly	scale	4	ovo	1.0	False	0.005	0.7586862720455783	0.7074400664137299	0.0	0.0	0.0	0.837009285327085
8424	True	True	rbf	auto	2	ovo	0.01	True	10.0						
8425	False	False	rbf	scale	4	ovr	0.0	False	0.05	0.7586862720455783	0.7230441609410447	0.0	0.0	0.0	0.8442980922237571
8426	False	False	rbf	scale	2	ovo	0.001	True	0.005						
8427	False	True	sigmoid	auto	4	ovr	0.01	False	0.01	0.7586862720455783	0.730403983750502	0.0	0.0	0.0	0.848191459597461
8428	True	False	sigmoid	scale	1	ovo	0.001	True	1.0						
8429	True	False	sigmoid	scale	1	ovr	0.01	True	0.05	0.7586862720455783	0.6982054375144038	0.0	0.0	0.0	0.8391693042124959
8430	True	True	sigmoid	scale	1	ovr	1.0	True	0.001	0.7586862720455783	0.5947700384234019	0.0	0.0	0.0	0.827146029692063
8431	False	True	linear	auto	1	ovr	0.1	True	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
8432	False	False	linear	scale	5	ovr	10.0	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8433	False	True	poly	scale	1	ovr	5.0	True	5.0	0.8545808721880105	0.7530985900096483	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.860464790948992
8434	False	False	poly	scale	1	ovo	0.1	True	10.0						
8435	True	True	rbf	scale	3	ovr	1.0	True	0.1	0.7605127560638432	0.7233328443562028	0.021818181818181816	0.3	0.011320754716981133	0.8445057443125185
8436	False	True	poly	scale	3	ovr	10.0	False	1.0	0.8390557580327593	0.6772023413512074	0.5849862418283471	0.7001098901098901	0.5325834542815675	0.8259425219018309
8437	True	True	rbf	auto	3	ovr	1.0	True	10.0	0.8609777554354656	0.7224263557980993	0.6015250131882992	0.8051117221081983	0.5285921625544268	0.8391876650287653
8438	True	False	rbf	scale	1	ovr	0.001	False	0.001	0.7586862720455783	0.7254357611942857	0.0	0.0	0.0	0.8442513158584994
8439	True	True	poly	scale	5	ovo	10.0	True	5.0						
8440	False	True	linear	scale	1	ovo	1.0	False	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
8441	False	False	rbf	scale	1	ovo	5.0	False	0.05	0.7586862720455783	0.7230441609410447	0.0	0.0	0.0	0.8442980922237571
8442	False	False	linear	scale	1	ovo	10.0	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8443	False	False	rbf	auto	4	ovr	0.001	True	0.05	0.7586862720455783	0.7292549238851174	0.0	0.0	0.0	0.8490557294490007
8444	False	True	poly	auto	2	ovo	0.01	False	0.001	0.7586862720455783	0.6995873628528033	0.0	0.0	0.0	0.8288378477626035
8445	False	True	sigmoid	scale	1	ovo	0.1	True	0.001						
8446	False	True	poly	scale	4	ovr	0.1	False	0.001	0.7586862720455783	0.5680832362545635	0.0	0.0	0.0	0.7867998845891548
8447	True	True	linear	scale	2	ovr	1.0	True	5.0	0.8545808721880105	0.7535855047574893	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8605150646125868
8448	True	True	sigmoid	auto	1	ovr	0.0	True	1.0	0.8372334631980227	0.6567331416926463	0.5657128164782697	0.7125156120230012	0.5248185776487664	0.8068949236714638
8449	True	False	linear	auto	5	ovr	0.01	False	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
8450	False	False	sigmoid	auto	5	ovr	0.001	True	0.001	0.7586862720455783	0.7264213050526731	0.0	0.0	0.0	0.8480314581985416
8451	True	True	sigmoid	auto	3	ovo	1.0	True	0.005						
8452	False	False	linear	auto	1	ovo	0.01	True	0.01						
8453	False	False	poly	scale	5	ovr	0.001	False	1.0	0.7888232583469482	0.581048763772879	0.33410131513288155	0.6697402597402597	0.2267053701015965	0.7786726004161785
8454	True	False	rbf	auto	2	ovr	0.0	False	0.1	0.7586862720455783	0.7290100985529049	0.0	0.0	0.0	0.849033434172102
8455	False	False	rbf	auto	1	ovr	0.001	True	0.005	0.7586862720455783	0.7277653856512537	0.0	0.0	0.0	0.8469298092223758
8456	True	True	sigmoid	scale	5	ovo	1.0	True	0.005						
8457	True	False	linear	auto	5	ovo	0.01	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
8458	True	True	linear	auto	5	ovo	1.0	True	10.0						
8459	False	True	linear	scale	3	ovr	0.0	True	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
8460	True	True	sigmoid	scale	5	ovo	0.01	False	10.0	0.754078170164635	0.5014765011871407	0.47266144454780523	0.4936478202366981	0.4576923076923077	0.7429498837148303
8461	False	False	poly	scale	1	ovo	5.0	False	0.1	0.7669096393112982	0.7421153046055019	0.06445332408589607	0.8	0.034034833091436865	0.8509604455558082
8462	True	True	poly	auto	2	ovr	10.0	True	0.005	0.7586862720455783	0.7434922794212804	0.0	0.0	0.0	0.850793886722507
8463	True	True	sigmoid	scale	2	ovr	10.0	True	5.0	0.7586862720455783	0.6813329048970238	0.0	0.0	0.0	0.8336868519069018
8464	False	False	sigmoid	auto	1	ovr	1.0	True	0.05	0.7586862720455783	0.6951464962800754	0.0	0.0	0.0	0.8397655935789603
8465	True	False	sigmoid	scale	1	ovo	0.001	False	5.0	0.7586485693938252	0.5320972130450505	0.48614644304203186	0.5057986239997238	0.480188679245283	0.7439715319915365
8466	True	True	sigmoid	scale	1	ovo	0.0	True	5.0						
8467	True	True	poly	scale	4	ovr	0.1	False	0.001	0.7586862720455783	0.5680832362545635	0.0	0.0	0.0	0.7867998845891548
8468	False	False	linear	scale	2	ovr	0.01	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
8469	True	False	poly	scale	2	ovo	0.001	False	10.0	0.8527418206191614	0.6993690934790149	0.6012123477297896	0.7297405201660521	0.536211901306241	0.8313620228373582
8470	False	False	rbf	scale	3	ovr	5.0	True	5.0	0.8609777554354656	0.7236753694512857	0.5992669358061963	0.8111349448615351	0.521044992743106	0.8404803539265917
8471	False	False	sigmoid	scale	4	ovo	0.0	True	0.005						
8472	True	False	sigmoid	scale	2	ovr	0.001	True	5.0	0.7586485693938252	0.5320972130450505	0.48614644304203186	0.5057986239997238	0.480188679245283	0.7439715319915365
8473	True	False	linear	scale	3	ovo	10.0	True	0.1						
8474	False	True	linear	auto	4	ovr	0.0	False	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
8475	False	False	rbf	scale	4	ovr	0.1	False	5.0	0.8609777554354656	0.7236753694512857	0.5992669358061963	0.8111349448615351	0.521044992743106	0.8404803539265917
8476	False	False	linear	scale	2	ovo	5.0	True	5.0						
8477	True	True	rbf	scale	5	ovr	0.1	False	0.05	0.7586862720455783	0.7230441609410447	0.0	0.0	0.0	0.8442980922237571
8478	False	True	poly	auto	3	ovr	0.1	False	0.05	0.7586862720455783	0.6735006285594534	0.0	0.0	0.0	0.8237658908493188
8479	True	True	rbf	scale	1	ovr	10.0	True	0.005	0.7586862720455783	0.7216685824409899	0.0	0.0	0.0	0.8440725164810186
8480	False	False	linear	auto	1	ovo	0.0	True	1.0						
8481	True	True	poly	auto	4	ovr	0.01	True	0.01	0.7586862720455783	0.5497712288149323	0.0	0.0	0.0	0.7813768863552906
8482	False	True	linear	scale	5	ovo	0.1	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
8483	True	False	poly	scale	1	ovr	0.01	False	0.01	0.7586862720455783	0.7422374705455388	0.0	0.0	0.0	0.8508581495794498
8484	True	True	rbf	scale	1	ovr	5.0	False	0.5	0.8564073562062754	0.7214877428722744	0.5600369657296881	0.8842298919718274	0.48686502177068214	0.8411409061499991
8485	False	False	linear	auto	2	ovo	0.001	True	0.01						
8486	True	True	poly	auto	1	ovr	0.01	False	0.001	0.7586862720455783	0.7431838349064573	0.0	0.0	0.0	0.852062094531974
8487	True	False	linear	scale	1	ovo	0.001	True	10.0						
8488	True	False	rbf	scale	2	ovo	0.01	True	0.005						
8489	False	False	linear	scale	1	ovr	5.0	True	0.5	0.8545808721880105	0.7519795993521029	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8632617552940353
8490	True	True	poly	scale	2	ovr	10.0	False	5.0	0.8582296510410121	0.7236017749371294	0.604015033834074	0.7691523145990031	0.5286647314949202	0.8422670362145244
8491	False	True	sigmoid	auto	5	ovo	0.1	False	0.5	0.845435884546102	0.6872895701317493	0.5565514793626459	0.7033524524256232	0.49071117561683597	0.8484288387220872
8492	True	True	poly	scale	2	ovo	0.0	False	0.05	0.7586862720455783	0.7040355402461164	0.0	0.0	0.0	0.8354346267508349
8493	False	False	sigmoid	auto	4	ovo	0.01	False	5.0	0.8061706673369361	0.6319625966006616	0.5612546217415074	0.6014260789126018	0.5367924528301887	0.7959951562418033
8494	True	True	linear	scale	3	ovr	5.0	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
8495	True	True	sigmoid	scale	2	ovo	0.01	True	0.5						
8496	False	False	sigmoid	scale	1	ovo	0.1	False	5.0	0.7504252021281053	0.48505134909682796	0.4536544816488006	0.48269066117012843	0.4348330914368651	0.7390866805392834
8497	True	True	poly	scale	4	ovo	5.0	True	0.1						
8498	True	False	poly	scale	4	ovo	0.001	False	0.001	0.7586862720455783	0.545976141607933	0.0	0.0	0.0	0.7797191669435362
8499	False	False	poly	scale	3	ovr	5.0	False	0.005	0.8554941141971429	0.7531227242555616	0.5674714589089922	0.866078892371996	0.5095065312046445	0.8541425498802176
8500	True	False	linear	scale	5	ovo	0.1	True	0.005						
8501	True	False	rbf	auto	2	ovo	0.01	False	0.05	0.7586862720455783	0.7292549238851174	0.0	0.0	0.0	0.8490557294490007
8502	True	False	sigmoid	scale	5	ovo	0.001	False	1.0	0.7604331615768087	0.497512373859903	0.46262928306485473	0.49509998714780734	0.4386066763425254	0.7280041792715128
8503	False	False	poly	auto	1	ovr	0.001	False	0.1	0.7586862720455783	0.7419704669735514	0.0	0.0	0.0	0.850615087345026
8504	False	False	sigmoid	auto	4	ovr	10.0	False	0.001	0.7586862720455783	0.6740423946649698	0.0	0.0	0.0	0.8304579712172346
8505	False	True	poly	auto	4	ovr	0.01	True	1.0	0.778790163797076	0.5923656458524669	0.1993003341687552	0.7606060606060605	0.11727140783744558	0.7946679315228986
8506	False	False	poly	scale	2	ovo	0.0	True	0.05						
8507	True	True	linear	auto	4	ovr	10.0	False	10.0	0.8545808721880105	0.7601454689789204	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8623157360938676
8508	False	True	linear	scale	2	ovr	5.0	True	0.5	0.8545808721880105	0.7519795993521029	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8632617552940353
8509	True	False	sigmoid	auto	5	ovr	1.0	True	0.5	0.7833479954756817	0.6793027686593934	0.2050401076644281	0.8995337995337996	0.12082728592162555	0.8350228198716492
8510	False	True	poly	auto	3	ovr	0.1	True	0.005	0.7586862720455783	0.675110556575869	0.0	0.0	0.0	0.8225685033311766
8511	True	True	sigmoid	scale	2	ovo	5.0	True	0.1						
8512	True	True	rbf	scale	2	ovo	10.0	False	5.0	0.8609777554354656	0.7236753694512857	0.5992669358061963	0.8111349448615351	0.521044992743106	0.8404803539265917
8513	True	False	linear	scale	5	ovo	5.0	True	1.0						
8514	True	False	rbf	scale	1	ovo	5.0	True	0.5						
8515	True	True	poly	auto	5	ovr	0.001	True	0.5	0.7669096393112982	0.5290624233691681	0.0852533545636994	0.8266666666666665	0.045428156748911465	0.7643808907618865
8516	False	False	linear	scale	5	ovo	10.0	False	5.0	0.8545808721880105	0.7559843968032732	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8610125553010299
8517	True	False	sigmoid	auto	5	ovr	0.1	True	5.0	0.7906706882828536	0.5631835844629528	0.5492578791028648	0.5778947368421053	0.5444847605224963	0.7845122143144422
8518	False	False	linear	scale	3	ovr	0.01	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
8519	True	False	poly	scale	3	ovr	10.0	False	1.0	0.8390557580327593	0.6772388816303352	0.5849862418283471	0.7001098901098901	0.5325834542815675	0.8259652543410215
8520	False	False	poly	auto	1	ovr	1.0	False	0.001	0.7586862720455783	0.7431838349064573	0.0	0.0	0.0	0.852062094531974
8521	False	False	rbf	auto	1	ovo	0.001	False	0.1	0.7586862720455783	0.7290100985529049	0.0	0.0	0.0	0.849033434172102
8522	True	True	sigmoid	auto	3	ovr	5.0	True	0.05	0.7586862720455783	0.6715066936694326	0.0	0.0	0.0	0.8438368860055607
8523	False	True	sigmoid	auto	2	ovo	0.001	False	0.005	0.7586862720455783	0.7273197992920506	0.0	0.0	0.0	0.845189903299701
8524	True	True	sigmoid	scale	3	ovr	5.0	True	0.01	0.7586862720455783	0.588726804253777	0.0	0.0	0.0	0.8274752128980364
8525	True	False	linear	auto	4	ovo	0.01	False	5.0	0.8545808721880105	0.7535855047574893	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8605150646125868
8526	True	False	linear	auto	4	ovo	0.1	True	10.0						
8527	False	True	linear	scale	1	ovr	1.0	True	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
8528	True	True	linear	auto	1	ovo	0.0	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
8529	True	True	sigmoid	auto	4	ovo	0.1	False	0.001	0.7586862720455783	0.7268728581706958	0.0	0.0	0.0	0.8461018238410828
8530	True	True	rbf	scale	2	ovo	0.0	False	0.05	0.7586862720455783	0.7230441609410447	0.0	0.0	0.0	0.8442980922237571
8531	True	True	rbf	scale	5	ovo	5.0	False	1.0	0.8554899250136149	0.7206041314688442	0.5524897959183673	0.6842298919718275	0.4830188679245283	0.8387754209872874
8532	False	False	sigmoid	auto	1	ovo	0.001	False	0.05	0.7586862720455783	0.7288358072353756	0.0	0.0	0.0	0.8457297987304807
8533	True	False	sigmoid	auto	5	ovr	0.0	False	0.5	0.8582296510410121	0.7006899784337554	0.5811003819818356	0.7731763068972372	0.5095791001451379	0.8526881109343034
8534	True	True	linear	scale	3	ovo	1.0	False	0.05	0.8545808721880105	0.7548365756037431	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8574920873625125
8535	False	True	rbf	auto	4	ovo	5.0	True	5.0						
8536	True	True	sigmoid	auto	4	ovo	5.0	False	0.001	0.7586862720455783	0.6689444183213843	0.0	0.0	0.0	0.8416821130676553
8537	False	True	rbf	auto	4	ovr	10.0	False	0.5	0.8554941141971429	0.7315976178691226	0.558527531767424	0.8811819964711018	0.48686502177068214	0.8490356199835627
8538	False	False	sigmoid	auto	5	ovr	0.001	True	10.0	0.7842067780989485	0.5533773839326526	0.5322937585646705	0.5318503335744715	0.5439767779390421	0.7934456257541049
8539	False	True	sigmoid	scale	2	ovo	0.0	False	0.05	0.7586862720455783	0.6987712028860316	0.0	0.0	0.0	0.8399041740255653
8540	True	False	rbf	auto	4	ovo	0.01	True	5.0						
8541	False	False	rbf	scale	3	ovo	0.001	False	0.05	0.7586862720455783	0.7230441609410447	0.0	0.0	0.0	0.8442980922237571
8542	False	True	poly	scale	5	ovo	1.0	True	10.0						
8543	False	True	rbf	scale	1	ovo	1.0	True	0.5						
8544	True	False	poly	scale	2	ovo	5.0	False	0.1	0.8545808721880105	0.7573178187359618	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8583471768059174
8545	False	False	linear	auto	5	ovo	1.0	False	0.5	0.8545808721880105	0.7519795993521029	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8632617552940353
8546	False	False	rbf	auto	5	ovo	1.0	True	0.1						
8547	False	True	poly	auto	2	ovr	0.0	False	10.0	0.8591470822336728	0.721142625819944	0.596740834407347	0.7848290355758971	0.5248185776487664	0.8365655656005735
8548	True	True	poly	scale	1	ovo	0.01	False	5.0	0.8545808721880105	0.7638869025998152	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8631931208141712
8549	True	False	poly	auto	4	ovo	10.0	False	0.5	0.829014285115831	0.6452558915893648	0.5977009129484377	0.65758547008547	0.574310595065312	0.7992463322083692
8550	False	False	sigmoid	auto	3	ovo	0.01	True	0.05						
8551	False	False	sigmoid	scale	3	ovr	0.001	False	0.05	0.7586862720455783	0.6993642519927794	0.0	0.0	0.0	0.8400178362215189
8552	False	True	sigmoid	scale	1	ovr	0.1	False	0.05	0.7586862720455783	0.690652354148013	0.0	0.0	0.0	0.8361974749506006
8553	False	False	linear	auto	5	ovr	0.01	False	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
8554	True	False	poly	auto	4	ovo	0.1	True	0.5						
8555	False	True	linear	scale	1	ovr	0.01	True	0.5	0.8545808721880105	0.7519795993521029	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8632617552940353
8556	False	False	linear	scale	3	ovo	0.1	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
8557	False	True	linear	auto	2	ovr	0.1	True	0.05	0.8545808721880105	0.7548365756037431	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8574920873625125
8558	True	True	rbf	auto	3	ovo	0.01	False	1.0	0.8573205982154078	0.7252177256423649	0.5665754667268316	0.8808272946859903	0.49818577648766327	0.844222900309511
8559	True	False	poly	scale	2	ovo	0.1	False	0.5	0.8582338402245402	0.7337037028118464	0.571192037266226	0.8799301242236025	0.505732946298984	0.8405131410985014
8560	True	False	rbf	scale	4	ovo	5.0	False	0.001	0.7586862720455783	0.7254357611942857	0.0	0.0	0.0	0.8442513158584994
8561	True	False	rbf	scale	2	ovr	10.0	False	0.1	0.7605127560638432	0.7233328443562028	0.021818181818181816	0.3	0.011320754716981133	0.8445057443125185
8562	True	False	linear	scale	3	ovo	0.1	True	5.0						
8563	False	True	sigmoid	scale	1	ovo	0.1	False	0.005	0.7586862720455783	0.6889169130470862	0.0	0.0	0.0	0.8362962736286219
8564	False	True	poly	scale	4	ovo	1.0	False	0.01	0.7952201415944032	0.710257698869053	0.27271546180411094	0.938655462184874	0.16988388969521045	0.8360121181387378
8565	True	False	sigmoid	auto	4	ovo	10.0	True	5.0						
8566	True	True	poly	auto	4	ovo	0.0	True	0.05						
8567	False	False	poly	auto	3	ovr	10.0	True	0.5	0.8591428930501446	0.7182965266845516	0.6079342974932147	0.7686476982097187	0.5324383164005806	0.8407059296693304
8568	True	False	sigmoid	scale	4	ovo	1.0	False	5.0	0.7495035817519166	0.4408443214014784	0.4673984770762932	0.47630143280988324	0.4650217706821481	0.7280102995436025
8569	False	False	linear	scale	3	ovo	0.01	True	0.5						
8570	False	True	rbf	scale	5	ovo	0.0	True	0.005						
8571	False	True	poly	auto	3	ovr	1.0	False	10.0	0.8436177788948933	0.6821471441425341	0.5798291209107148	0.7109357427181399	0.5211175616835995	0.8240452375539895
8572	True	True	poly	scale	3	ovr	0.001	False	0.1	0.7714716601734322	0.6649556508561966	0.0970356926799758	0.6	0.05283018867924529	0.8167302009197895
8573	False	False	sigmoid	scale	2	ovr	0.0	True	0.05	0.7586862720455783	0.6987712028860316	0.0	0.0	0.0	0.8399041740255653
8574	False	True	poly	scale	3	ovo	0.01	True	1.0						
8575	False	False	linear	auto	3	ovo	1.0	True	0.05						
8576	True	False	sigmoid	scale	5	ovo	0.0	False	0.05	0.7586862720455783	0.6987712028860316	0.0	0.0	0.0	0.8399041740255653
8577	False	False	poly	auto	4	ovo	5.0	True	10.0						
8578	True	False	rbf	scale	3	ovo	0.0	True	10.0						
8579	False	False	sigmoid	scale	2	ovr	0.0	False	0.1	0.7696493653386955	0.701195912397162	0.08370271875901956	0.8	0.045355587808417995	0.8404362005350867
8580	False	True	rbf	scale	5	ovr	0.001	True	0.5	0.8564073562062754	0.7214877428722744	0.5600369657296881	0.8842298919718274	0.48686502177068214	0.8411409061499991
8581	True	False	linear	auto	1	ovo	5.0	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
8582	True	True	sigmoid	auto	1	ovr	0.001	True	5.0	0.8080097189057852	0.6269189062720365	0.5712093249603061	0.6050976005126948	0.5557329462989841	0.7992402119362793
8583	False	True	linear	auto	2	ovo	0.1	True	5.0						
8584	True	True	poly	scale	1	ovr	0.1	False	5.0	0.8545808721880105	0.7573302935936592	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.86285213422631
8585	True	True	rbf	scale	5	ovr	0.01	True	5.0	0.8609777554354656	0.7236753694512857	0.5992669358061963	0.8111349448615351	0.521044992743106	0.8404803539265917
8586	True	False	poly	auto	2	ovr	10.0	False	0.001	0.7586862720455783	0.744040156008346	0.0	0.0	0.0	0.8512555301029954
8587	True	True	rbf	auto	1	ovo	0.1	False	0.001	0.7586862720455783	0.7292605797439466	0.0	0.0	0.0	0.847964572367846
8588	False	False	rbf	scale	1	ovr	1.0	True	0.05	0.7586862720455783	0.7230441609410447	0.0	0.0	0.0	0.8442980922237571
8589	True	True	poly	scale	1	ovo	0.0	False	0.005	0.7586862720455783	0.741499433567741	0.0	0.0	0.0	0.8504988021753196
8590	False	False	rbf	auto	4	ovo	0.1	False	1.0	0.8573205982154078	0.7252177256423649	0.5665754667268316	0.8808272946859903	0.49818577648766327	0.844222900309511
