	power_t	penalty	loss	learning_rate	l1_ratio	eta0	epsilon	average	alpha	accuracy	average_precision	f1	precision	recall	roc_auc
7812	0.5	l1	hinge	invscaling	0.3	1e-05	0.9	True	1.0	0.22761509781743533	0.2069557688898636	0.3659959447519175	0.2281751534098127	0.9245283018867925	0.36594942906604644
7813	0.9	elasticnet	modified_huber	adaptive	0.15	0.01	0.9	True	1e-05	0.865552343848184	0.7556230541719439	0.6135973084886127	0.8734549021870851	0.5399129172714079	0.8583388707223669
7814	0.5	l1	log	constant	1.0	1e-05	0.1	True	0.1	0.7349294122575509	0.20513207181992682	0.006779661016949152	0.03333333333333333	0.0037735849056603774	0.3847854407470229
7815	0.25	l2	hinge	invscaling	0.6	0.001	0.7	True	1e-05	0.7586862720455783	0.6954433057283405	0.0	0.0	0.0	0.8206419291097626
7816	0.57	l2	modified_huber	constant	0.0	0.001	0.3	False	0.01	0.8609777554354656	0.7509012908046827	0.5812775187775187	0.8916894664842682	0.5020319303338171	0.8550474758249254
7817	0.1	elasticnet	squared_hinge	constant	0.6	0.0001	0.2	True	1e-06	0.849101420133216	0.7469606843545212	0.5054785584060386	0.95269918699187	0.3962989840348331	0.8521936803819049
7818	0.9	elasticnet	log	invscaling	1.0	1e-05	0.1	True	0.0001	0.7586862720455783	0.45982933498106304	0.0	0.0	0.0	0.6399911693216989
7819	0.9	l1	hinge	adaptive	0.15	1e-05	0.1	True	0.1	0.7586862720455783	0.29840439562941146	0.0	0.0	0.0	0.5168512948747093
7820	0.57	elasticnet	perceptron	constant	0.6	0.01	0.5	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
7821	0.5	l1	perceptron	optimal	0.45	0.001	0.3	True	1.0	0.5720371999497298	0.17768355545182551	0.06581162692665662	0.05531491162559123	0.083744557329463	0.3252518054802665
7822	0.25	elasticnet	log	adaptive	0.15	0.0001	0.7	True	0.0001	0.7586862720455783	0.6965206353632789	0.0	0.0	0.0	0.8236185671568714
7823	0.57	elasticnet	perceptron	constant	0.0	0.0001	0.5	False	0.01	0.7742113862008295	0.7064930419966424	0.5264491569319133	0.6264493996569469	0.5927431059506532	0.8244889572805008
7824	0.25	l2	hinge	invscaling	0.15	1e-05	0.2	True	0.1	0.7586862720455783	0.4555563879425321	0.0	0.0	0.0	0.6339390945494605
7825	0.57	l2	hinge	optimal	0.75	0.001	0.9	False	1e-06	0.8306983368941392	0.7418932198921284	0.6510202861672849	0.7967014361407063	0.6064586357039187	0.8566706594156015
7826	0.25	l2	squared_error	constant	0.0	1e-05	0.9	False	1.0	0.7586862720455783	0.5942586703891723	0.0	0.0	0.0	0.7540441883644884
7827	0.1	l1	modified_huber	invscaling	0.45	0.0001	0.7	False	0.0001	0.855498303380671	0.7452173494784234	0.534439904367856	0.9561881348256452	0.4227866473149492	0.8517993599944044
7828	0.9	l2	hinge	optimal	0.9	1e-05	0.7	False	0.0001	0.8619119433622388	0.7272255316634334	0.6466347984610807	0.7859199391527466	0.5820754716981132	0.8312299998251351
7829	0.25	elasticnet	squared_hinge	optimal	1.0	0.0001	0.9	False	0.1	0.8034309413095387	0.6889685087544318	0.5884800612923093	0.5923240695408828	0.6309143686502178	0.8323967859828283
7830	0.57	l1	perceptron	invscaling	0.75	0.0001	0.7	False	0.01	0.8034351304930668	0.6756551455877038	0.5233866737584995	0.6244729189385678	0.5320754716981131	0.7921887841642331
7831	0.9	l1	hinge	adaptive	0.15	0.01	0.2	True	1e-06	0.8609735662519375	0.7578391060786046	0.5766935354282745	0.8870701581027667	0.5095065312046445	0.8609937573224684
7832	0.9	l2	hinge	constant	1.0	1e-05	0.9	False	1e-05	0.7586862720455783	0.56255025538031	0.0	0.0	0.0	0.7238109185654084
7833	0.25	l2	perceptron	optimal	0.3	1e-05	0.7	False	1e-06	0.8381425160236269	0.6893967156504777	0.5373573316729411	0.8126453488372093	0.4906386066763425	0.8261235070907723
7834	0.9	l1	squared_hinge	constant	0.6	0.01	0.2	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
7835	0.57	elasticnet	perceptron	optimal	0.3	0.0001	0.1	True	0.0001	0.8089187717313895	0.7311375129876609	0.5144983096976449	0.8274315281668223	0.5208272859216255	0.8319124101631491
7836	0.57	l1	hinge	invscaling	1.0	1e-05	0.5	False	0.01	0.7586862720455783	0.4583854478603012	0.0	0.0	0.0	0.6313961214961442
7837	0.57	elasticnet	squared_error	optimal	1.0	0.01	0.9	True	0.1	0.4523187130828202	0.3343474902698061	0.3511674982406725	0.256875989035578	0.5952830188679246	0.4990369314704391
7838	0.9	l1	modified_huber	optimal	1.0	0.0001	0.1	False	1e-06	0.8217041598592434	0.638409972529282	0.5188110002616869	0.7617595307917888	0.4868650217706822	0.7776916082326404
7839	0.25	l2	perceptron	constant	0.9	1e-05	0.5	False	1.0	0.7660173432198065	0.6719465345252961	0.5835027598770971	0.548458406360165	0.6843251088534108	0.8217457638973894
7840	0.1	elasticnet	log	constant	0.45	1e-05	0.3	False	0.0001	0.7586862720455783	0.515108257692005	0.0	0.0	0.0	0.6896112752898386
7841	0.1	l1	hinge	adaptive	1.0	0.0001	0.1	True	1.0	0.2057014787817854	0.19256261681900183	0.31346670208270794	0.19765977826117487	0.7584179970972424	0.3241999930054033
7842	0.57	l2	perceptron	adaptive	0.45	1e-05	0.3	False	0.01	0.77423233211847	0.6915392177116277	0.5649974517425451	0.6785440708982883	0.6682873730043541	0.8131953066256317
7843	0.1	l1	squared_error	optimal	0.6	0.1	0.1	False	0.01	0.4587491097985003	0.2911827994949519	0.2979937211333981	0.2252764846413416	0.4665457184325109	0.45298188399461414
7844	0.5	elasticnet	squared_hinge	adaptive	0.6	1e-05	0.1	False	0.0001	0.7650789661095053	0.7280891781188259	0.050788840788840786	0.8	0.026415094339622643	0.8446224666445172
7845	0.57	l1	modified_huber	invscaling	0.15	1e-05	0.2	True	0.1	0.7586862720455783	0.42412030727067007	0.0	0.0	0.0	0.598745781383881
7846	0.25	l2	perceptron	invscaling	0.6	0.01	0.2	True	0.0001	0.8664572074902601	0.7533600670557794	0.6301154578336189	0.7965921573478476	0.5626269956458636	0.8513346564778708
7847	0.25	elasticnet	log	adaptive	0.9	0.001	0.1	True	1e-05	0.8564115453898035	0.7467147095515423	0.5389569596832452	0.9430013216388321	0.43033381712626995	0.8526596953853149
7848	0.5	l1	log	constant	0.15	0.1	0.5	True	1e-06	0.865552343848184	0.7537554467662003	0.6138837384723945	0.8721474654377881	0.5399129172714079	0.8573679332715478
7849	0.9	elasticnet	perceptron	adaptive	0.75	0.01	0.9	True	1e-05	0.8555066817477274	0.7470266630580007	0.6172524600424817	0.777482269503546	0.5777213352685051	0.8552284610138668
7850	0.57	l1	modified_huber	optimal	1.0	1e-05	0.1	False	1e-05	0.7906329856311004	0.6689946439115453	0.5616114686174699	0.5930209819776967	0.5969521044992744	0.8065924073653102
7851	0.57	l2	modified_huber	adaptive	0.3	0.01	0.7	True	1e-06	0.865552343848184	0.7537370385639773	0.6126739926739927	0.8774653755978035	0.5361393323657475	0.8575506671096578
7852	0.9	elasticnet	hinge	optimal	0.45	0.1	0.5	True	1.0	0.6965397344057642	0.15654065877022247	0.0048192771084337345	0.006666666666666666	0.0037735849056603774	0.21166655009005542
7853	0.9	l1	squared_hinge	optimal	0.75	0.001	0.3	True	0.01	0.8171463281806375	0.7022351304093917	0.5997631562531806	0.6297047030214092	0.6195936139332365	0.8269702904506268
7854	0.1	l1	log	adaptive	0.3	0.0001	0.3	False	1e-06	0.7605127560638432	0.7190585290770375	0.014814814814814814	0.4	0.007547169811320755	0.8394871211988738
7855	0.57	elasticnet	hinge	invscaling	0.75	0.001	0.7	True	1e-06	0.7586862720455783	0.45912398837039436	0.0	0.0	0.0	0.63559375382517
7856	0.25	l1	log	constant	0.6	1e-05	0.1	True	0.01	0.7586862720455783	0.46639456303371735	0.0	0.0	0.0	0.6405310647524787
7857	0.25	l1	perceptron	constant	1.0	0.1	0.3	True	1.0	0.328151313309036	0.1569806456779855	0.12081855990622743	0.09038233824155426	0.18976777939042092	0.21586418241908129
7858	0.5	elasticnet	squared_hinge	invscaling	0.3	0.001	0.2	False	1e-05	0.7586862720455783	0.6959062497538684	0.0	0.0	0.0	0.8245811985241401
7859	0.1	l2	hinge	invscaling	0.3	0.001	0.7	False	1e-06	0.8582338402245403	0.7498157656087618	0.5682005754431823	0.8853903162055335	0.49818577648766327	0.855932729466487
7860	0.9	l2	hinge	constant	1.0	1e-05	0.2	True	0.001	0.7586862720455783	0.4961672710761674	0.0	0.0	0.0	0.6686532778428664
7861	0.5	l1	squared_hinge	invscaling	0.3	0.01	0.9	True	1.0	0.38569812743496296	0.15289736288398764	0.08307470779476449	0.06504398672150741	0.12155297532656024	0.1846521062479235
7862	0.5	l2	log	optimal	1.0	0.0001	0.2	True	0.1	0.7696451761551674	0.740163040090172	0.08398150548785757	0.6	0.04528301886792453	0.8480266494133282
7863	0.5	elasticnet	hinge	invscaling	0.75	0.0001	0.7	False	1.0	0.7586862720455783	0.24326639169906922	0.0	0.0	0.0	0.46448930701033453
7864	0.5	l2	log	adaptive	0.0	0.001	0.9	False	1.0	0.7586862720455783	0.7023385424618382	0.0	0.0	0.0	0.8271595817231189
7865	0.57	l2	perceptron	adaptive	0.15	0.01	0.7	False	0.1	0.8107494449331826	0.6971299113903373	0.5949633325904512	0.6090214040849249	0.6271407837445574	0.8209116582440064
7866	0.9	l1	squared_hinge	constant	0.75	0.1	0.7	False	0.01	0.7292823928616312	0.6677111098796098	0.5728485104442402	0.6106086246992785	0.6808417997097241	0.7950312133876579
7867	0.9	l2	modified_huber	optimal	0.45	1e-05	0.9	True	0.1	0.8609777554354656	0.7480038806037153	0.5713905123387881	0.9217904542477946	0.47184325108853403	0.8554793921695489
7868	0.57	elasticnet	squared_error	constant	0.6	0.001	0.3	False	0.0001	0.8554941141971429	0.7255268929577146	0.566354273052048	0.8672077922077921	0.505732946298984	0.8470439085806214
7869	0.1	elasticnet	perceptron	adaptive	0.6	0.0001	0.2	False	0.0001	0.8217125382262997	0.6868729193028609	0.6027294754941458	0.6548894254637669	0.586066763425254	0.821099638029622
7870	0.5	l1	log	optimal	0.45	0.001	0.7	False	1e-05	0.8089187717313895	0.686549123893328	0.5358412148324284	0.6945678832471286	0.5473149492017416	0.8355539720565863
7871	0.9	l1	log	adaptive	1.0	0.001	0.7	False	1e-06	0.8618951866281261	0.748676390462895	0.5758369364186877	0.9201412114455593	0.4794629898403483	0.8535296483466522
7872	0.1	l1	perceptron	adaptive	0.75	0.1	0.9	False	1.0	0.550902769050312	0.2413137279544217	0.15497821350762528	0.09610824850236689	0.4	0.5
7873	0.5	l1	modified_huber	invscaling	0.6	1e-05	0.3	True	0.001	0.7586862720455783	0.4531444377292111	0.0	0.0	0.0	0.6315089093675136
7874	0.57	l2	modified_huber	invscaling	0.3	0.01	0.9	False	0.01	0.8463658832893468	0.7427766222069501	0.5036036684036366	0.9388461538461538	0.3888243831640058	0.8521184884676588
7875	0.57	elasticnet	hinge	invscaling	0.45	0.001	0.2	False	0.0001	0.7586862720455783	0.4725122236606283	0.0	0.0	0.0	0.6469805200482629
7876	0.25	l2	squared_hinge	constant	0.3	0.0001	0.2	True	0.1	0.8399690000418918	0.7459937914609968	0.4664011596245635	0.9798757763975156	0.34724238026124815	0.8519694161260427
7877	0.9	l2	modified_huber	invscaling	1.0	0.1	0.5	False	1e-05	0.8381467052071552	0.7174048509438951	0.46814409575996335	0.9365686274509806	0.3548621190130624	0.8410958784339098
7878	0.5	elasticnet	squared_hinge	invscaling	0.15	1e-05	0.2	False	0.1	0.7586862720455783	0.45238256642407776	0.0	0.0	0.0	0.6309646423138127
7879	0.1	l2	modified_huber	invscaling	0.6	0.01	0.9	True	0.001	0.8618951866281261	0.7559714411768415	0.5938699275408136	0.8801426643531908	0.5171988388969521	0.8592472939654116
7880	0.9	l1	hinge	adaptive	0.15	0.0001	0.3	True	0.01	0.7586862720455783	0.6768204674649937	0.0	0.0	0.0	0.8029486596604123
7881	0.9	elasticnet	squared_error	invscaling	0.6	0.0001	0.3	True	1e-06	0.7586862720455783	0.49104311703991155	0.0	0.0	0.0	0.6601526570724116
7882	0.5	l1	log	constant	0.15	1e-05	0.9	False	0.01	0.7586862720455783	0.49955031174258835	0.0	0.0	0.0	0.673779442880375
7883	0.57	elasticnet	log	adaptive	0.45	0.001	0.5	False	0.1	0.7586862720455783	0.7417956920747418	0.0	0.0	0.0	0.8429981901481106
7884	0.25	elasticnet	squared_hinge	optimal	0.6	0.0001	0.2	False	0.01	0.7815131330903606	0.6369603749831707	0.5729612275077798	0.5383996032907359	0.6462264150943396	0.794124975956074
7885	0.9	elasticnet	log	optimal	0.9	0.1	0.7	True	1e-06	0.8609903229860502	0.7564451916390569	0.6098713086750766	0.8507492427865454	0.5399854862119013	0.8562981971427073
7886	0.1	l1	perceptron	optimal	0.0	0.01	0.2	True	0.1	0.3354404926479829	0.1594635405281224	0.12497688300383096	0.09502122018624563	0.19760522496371552	0.22381922464895868
7887	0.25	elasticnet	squared_hinge	constant	0.9	0.001	0.2	False	0.01	0.8600687026098613	0.7529348619672593	0.5927306664989526	0.8655373143558315	0.5209724238026124	0.8577325266231834
7888	0.5	l1	log	constant	0.75	1e-05	0.1	False	0.1	0.7586862720455783	0.38987724803243784	0.0	0.0	0.0	0.5691557958976692
7889	0.9	l1	hinge	optimal	1.0	1e-05	0.7	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
7890	0.25	l2	perceptron	constant	0.3	0.001	0.2	True	0.001	0.8664739642243726	0.7564528173445327	0.627402796612321	0.8621666666666666	0.5551523947750363	0.8590051060555721
7891	0.25	l1	modified_huber	invscaling	0.3	1e-05	0.5	False	0.01	0.7586862720455783	0.5052431056584192	0.0	0.0	0.0	0.6806101036948957
7892	0.5	l2	squared_error	invscaling	0.75	1e-05	0.2	False	1e-06	0.7586862720455783	0.45705575242433233	0.0	0.0	0.0	0.6352575760225226
7893	0.9	l1	modified_huber	optimal	0.3	0.01	0.2	True	1e-05	0.8664697750408445	0.7577155217814473	0.6254320140204206	0.8639915966386555	0.5550798258345429	0.8572918670327173
7894	0.9	elasticnet	hinge	invscaling	0.9	0.001	0.5	True	0.1	0.7586862720455783	0.4382533184484972	0.0	0.0	0.0	0.610123804361131
7895	0.9	l1	log	adaptive	0.6	1e-05	0.2	False	0.1	0.7586862720455783	0.38987724803243784	0.0	0.0	0.0	0.5691103310192875
7896	0.5	l1	hinge	invscaling	0.45	1e-05	0.5	False	1e-06	0.7586862720455783	0.45585591872284326	0.0	0.0	0.0	0.633595922150139
7897	0.5	l2	squared_error	constant	0.3	0.0001	0.1	False	0.001	0.8180511918227136	0.7348301970218998	0.3770535814606319	0.9795	0.25290275761973874	0.8472734187839894
7898	0.25	l2	log	invscaling	0.9	0.0001	0.1	True	0.0001	0.7586862720455783	0.4859367170342028	0.0	0.0	0.0	0.6610514627450294
7899	0.25	l1	squared_error	adaptive	0.9	1e-05	0.3	False	0.1	0.7586862720455783	0.4927249828596856	0.0	0.0	0.0	0.6555585185444246
7900	0.1	l2	modified_huber	invscaling	0.3	0.0001	0.7	False	1.0	0.7614259980729756	0.7361489515054644	0.021952861952861953	0.4	0.011320754716981133	0.8463024813331701
7901	0.1	l2	log	invscaling	0.9	0.001	0.1	True	1e-05	0.7879100163378158	0.7351770221791891	0.2030455768845786	0.8	0.12075471698113208	0.8469765855876336
7902	0.5	elasticnet	hinge	constant	0.45	0.001	0.7	False	0.001	0.8600603242428051	0.7497584443086537	0.5743847331194722	0.886780303030303	0.505732946298984	0.8559655166383967
7903	0.9	l2	squared_hinge	adaptive	1.0	0.01	0.3	True	1e-05	0.8655481546646557	0.7547207411570814	0.6074842310837839	0.877040853882959	0.536066763425254	0.8573854197632329
7904	0.1	elasticnet	perceptron	optimal	1.0	1e-05	0.7	True	0.1	0.43769427338611705	0.1681324793078855	0.1196379554287478	0.09013162083015024	0.1941944847605225	0.27107734275272355
7905	0.57	l1	modified_huber	optimal	1.0	0.0001	0.3	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
7906	0.5	elasticnet	squared_error	invscaling	0.9	0.0001	0.3	True	0.0001	0.7586862720455783	0.4618894526865149	0.0	0.0	0.0	0.6414700893559725
7907	0.9	elasticnet	squared_hinge	invscaling	0.15	0.1	0.3	False	1.0	0.7586862720455783	0.7298568260835555	0.0	0.0	0.0	0.8400025355412943
7908	0.5	l1	hinge	invscaling	0.0	0.01	0.3	False	0.1	0.7586862720455783	0.5859454632673876	0.0	0.0	0.0	0.7325323062933884
7909	0.57	elasticnet	perceptron	constant	0.0	1e-05	0.2	False	0.01	0.7951866281261782	0.7130401670782305	0.6080139154448642	0.5946617016072095	0.6690130624092887	0.8357856680714149
7910	0.25	elasticnet	squared_hinge	optimal	0.9	0.1	0.9	True	0.1	0.8299275271249634	0.7293931120855583	0.6548751017501018	0.6433195187165776	0.6917997097242381	0.8548577473901411
7911	0.9	l1	hinge	constant	0.15	0.0001	0.1	False	0.0001	0.7705626073478279	0.7378148448693175	0.0813933236574746	0.4	0.04912917271407837	0.8497254620805428
7912	0.9	l2	log	invscaling	0.3	1e-05	0.9	False	1.0	0.7586862720455783	0.45358280146495195	0.0	0.0	0.0	0.6339259796806966
7913	0.5	l1	squared_error	constant	0.9	0.1	0.2	False	0.0001	0.6709144987641908	0.5504240084067027	0.44885727955910026	0.5041063044000633	0.533744557329463	0.7162794865966041
7914	0.9	l1	log	constant	0.75	1e-05	0.5	True	0.001	0.7586862720455783	0.49110124744074374	0.0	0.0	0.0	0.6665667022225332
7915	0.57	l2	log	adaptive	0.15	0.01	0.7	True	0.001	0.8646391018390516	0.7509218571340244	0.608550159419887	0.876262212201954	0.5323657474600871	0.8564752478710197
7916	0.9	l2	squared_hinge	constant	0.15	0.01	0.3	True	0.001	0.8618951866281261	0.7537366975221356	0.5926698301698301	0.8793548630072496	0.5171988388969521	0.8579226922202601
7917	0.57	l2	hinge	adaptive	0.9	0.01	0.7	True	0.1	0.8262703699049055	0.7490029329664484	0.42453393891076585	0.9567460317460318	0.2981857764876633	0.8525608967072935
7918	0.9	l1	log	constant	0.75	0.1	0.2	True	0.1	0.3190063256671275	0.1576677383383155	0.12478874547873578	0.09293084246830778	0.20522496371552976	0.21720801930508685
7919	0.5	elasticnet	log	constant	0.15	1e-05	0.1	True	0.1	0.7586862720455783	0.4467957056686864	0.0	0.0	0.0	0.6231167048455067
7920	0.57	l2	squared_error	invscaling	0.9	0.0001	0.5	False	1e-05	0.7586862720455783	0.4555659198464812	0.0	0.0	0.0	0.635799657264763
7921	0.9	l2	perceptron	constant	0.45	1e-05	0.7	True	0.001	0.8692011227011855	0.7514796172905143	0.6261282102626452	0.8441558441558442	0.551233671988389	0.8550474758249254
7922	0.57	l1	log	adaptive	0.3	0.001	0.7	True	1e-06	0.8564115453898035	0.7471744367733084	0.5389569596832452	0.9430013216388321	0.43033381712626995	0.8529097522164129
